Country,Sex,ageStart,ageGroup,ageLabel,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
France,Males,65,65-69,From 65 to 69 years,1274815,1261268,1254563,1241710,1237727,1233331,1222020,1194254,1200952,1220600,1239358,1275283,1411478,1537970,1656449,1763577,1868748,1875028,1869316
France,Males,70,70-74,From 70 to 74 years,1075775,1093118,1106135,1121782,1125087,1133208,1124068,1121534,1112152,1111494,1109278,1101383,1080455,1087272,1108178,1131307,1166300,1291624,1409982
France,Males,75,75-79,From 75 to 79 years,853562,852275,855273,863354,873697,888410,908027,922122,939258,946148,956651,952762,953023,950157,958108,961353,957857,942056,949714
France,Males,80,80-84,From 80 to 84 years,318027,389257,463565,525524,576417,617918,621366,628963,638088,651356,664434,683579,700124,718470,727043,741167,741965,747569,749196
France,Males,85,85,85 years or over,354190,341008,320872,305826,296552,301895,344228,381473,414481,444242,472831,502848,530879,554157,579534,606236,631191,655469,678442
France,Total,1,1-4,From 1 to 4 years,3752377,3811630,3854944,3893621,3913913,3929764,3913659,3934936,3954298,3984290,4006906,4027951,4020764,4017263,4026337,3994218,3931257,3869261,3797113
France,Total,5,5-9,From 5 to 9 years,3801640,3777215,3770720,3768598,3814744,3865097,3928088,3974568,4012086,4030302,4043858,4028667,4054721,4079151,4148663,4175455,4196053,4172729,4154211
France,Total,10,10-14,From 10 to 14 years,4014364,4034999,4030528,4017972,3962793,3913039,3882271,3876915,3869209,3911832,3956712,4012743,4054869,4096891,4151685,4176368,4156125,4163118,4168439
France,Total,15,15-19,From 15 to 19 years,4071204,4040416,4036902,4043464,4106688,4155486,4174676,4149488,4124596,4062243,4014434,3980103,3925548,3911515,3976653,4021728,4077434,4110952,4136614
France,Total,20,20-24,From 20 to 24 years,3812309,3869640,3947792,3999057,4016643,4039654,4047712,4031883,4006503,4033788,4033745,4017384,3987272,3957404,3903097,3837503,3785684,3756894,3726837
France,Total,25,25-29,From 25 to 29 years,4308607,4207641,4069572,3954970,3856326,3825214,3893026,3970314,4014694,4020981,4019965,3984342,3963811,3931802,3969470,3968587,3951657,3916173,3876855
France,Total,30,30-34,From 30 to 34 years,4398676,4388161,4399774,4437802,4453958,4415488,4317771,4194186,4079237,3972712,3933821,3993537,4068574,4118479,4143067,4146270,4101033,4076476,4047746
France,Total,35,35-39,From 35 to 39 years,4490338,4514754,4534365,4536020,4510289,4479612,4468076,4484097,4528264,4546493,4512159,4418575,4285424,4169742,4087317,4053739,4110698,4182944,4228525
France,Total,40,40-44,From 40 to 44 years,4365515,4389984,4416641,4432697,4483008,4523143,4544780,4569934,4571258,4544181,4508910,4502576,4519227,4566996,4596139,4558124,4458725,4324824,4208397
France,Total,45,45-49,From 45 to 49 years,4321255,4297440,4310011,4313266,4328322,4350392,4377223,4407781,4423951,4469278,4507489,4530811,4551636,4548225,4535795,4508550,4496777,4509839,4549557
France,Total,50,50-54,From 50 to 54 years,4048639,4303069,4329948,4329954,4301781,4287134,4258853,4269223,4268742,4282135,4299535,4324450,4350717,4371964,4431312,4466248,4489037,4507940,4506602
France,Total,55,55-59,From 55 to 59 years,2815418,2900004,3202945,3491723,3754814,4003614,4252309,4270251,4266339,4230863,4205771,4172108,4182983,4184730,4212785,4233180,4259584,4283210,4301850
France,Total,60,60-64,From 60 to 64 years,2769869,2733713,2668928,2667395,2702552,2747406,2829833,3121873,3399413,3646050,3876226,4108927,4123400,4121783,4098261,4083926,4057572,4069785,4071654
France,Total,65,65-69,From 65 to 69 years,2780519,2745612,2722995,2686992,2671947,2654201,2619485,2548429,2548474,2577791,2611118,2684105,2968321,3234527,3483363,3711371,3939429,3958868,3955130
France,Total,70,70-74,From 70 to 74 years,2488846,2521732,2545236,2575071,2574405,2586613,2559119,2536138,2497334,2483536,2464729,2431414,2372182,2371924,2404680,2447800,2521430,2788977,3043023
France,Total,75,75-79,From 75 to 79 years,2137623,2134601,2137766,2151290,2170897,2196352,2235747,2257844,2283423,2283957,2293802,2269226,2254490,2229804,2230617,2218069,2195602,2145696,2148540
France,Total,80,80-84,From 80 to 84 years,887126,1069880,1270469,1440695,1583691,1705033,1714423,1724224,1738705,1759821,1777155,1811011,1833898,1865947,1876052,1895559,1882143,1878107,1862822
France,Total,85,85,85 years or over,1280697,1238824,1174500,1123501,1085470,1095628,1212584,1322981,1420667,1509973,1592521,1680791,1759146,1822203,1890687,1961458,2028151,2088328,2142251
Germany,Females,1,1-4,From 1 to 4 years,1921176,1919664,1894310,1850839,1814512,1782192,1739298,1706310,1688630,1677417,1660156,1651344,1650110,1652931,1661191,1698471,1757253,1827858,1872560
Germany,Females,5,5-9,From 5 to 9 years,2069870,1983978,1956178,1949989,1939654,1935000,1932992,1900315,1852306,1810035,1777806,1727932,1702731,1695158,1698680,1699514,1736124,1756737,1770798
Germany,Females,10,10-14,From 10 to 14 years,2286823,2316429,2291497,2242963,2169563,2090343,2002035,1965491,1952253,1937135,1930255,1921443,1894112,1853873,1822223,1805090,1793698,1784673,1787506
Germany,Females,15,15-19,From 15 to 19 years,2256012,2247258,2259414,2275502,2308768,2332522,2355984,2320508,2263821,2183869,2103040,1984966,1962863,1965895,1964687,1972135,2000494,1985471,1949255
Germany,Females,20,20-24,From 20 to 24 years,2215970,2280601,2336992,2381398,2403261,2409481,2392336,2386853,2386946,2403638,2417804,2382064,2360933,2326120,2276507,2228424,2189310,2178101,2189438
Germany,Females,25,25-29,From 25 to 29 years,2544318,2411369,2324098,2294967,2310896,2334933,2393019,2429190,2458120,2461136,2455552,2383482,2393546,2417248,2467054,2514805,2588966,2579651,2548258
Germany,Females,30,30-34,From 30 to 34 years,3361461,3249175,3121211,2956742,2763337,2592650,2458421,2358356,2318650,2320977,2336333,2347631,2393758,2438615,2470499,2498026,2520791,2544895,2573555
Germany,Females,35,35-39,From 35 to 39 years,3467687,3502223,3519282,3510175,3460603,3375463,3262517,3124861,2955766,2756448,2583366,2402139,2316886,2294667,2318679,2359171,2444464,2500432,2550417
Germany,Females,40,40-44,From 40 to 44 years,3035489,3125928,3222447,3312424,3409135,3474810,3505076,3513102,3497621,3441360,3353895,3182247,3052471,2894516,2719068,2573135,2471280,2393629,2377131
Germany,Females,45,45-49,From 45 to 49 years,2809753,2828100,2867180,2908610,2962665,3033754,3121542,3211454,3296332,3386570,3447397,3442138,3454255,3443166,3395959,3318228,3221159,3097169,2944060
Germany,Females,50,50-54,From 50 to 54 years,2288995,2471756,2608121,2698910,2760525,2792982,2809905,2844390,2882426,2931916,2999569,3053053,3146754,3234575,3331985,3401848,3443938,3458055,3450056
Germany,Females,55,55-59,From 55 to 59 years,2714774,2442238,2252374,2225563,2214497,2255191,2435440,2567823,2654857,2712475,2742416,2733178,2768218,2809147,2862922,2937399,3026149,3118379,3205222
Germany,Females,60,60-64,From 60 to 64 years,2824549,2916823,2957574,2883148,2785826,2643385,2375796,2188379,2162027,2149744,2189134,2341656,2471235,2557048,2617743,2650848,2672798,2707823,2747063
Germany,Females,65,65-69,From 65 to 69 years,2128764,2195716,2305486,2435260,2601598,2716684,2806776,2845430,2771752,2674957,2535108,2253848,2074453,2050962,2040645,2082925,2251562,2376693,2459543
Germany,Females,70,70-74,From 70 to 74 years,2067069,2052072,2020560,1988860,1941311,1983682,2052893,2159649,2285279,2442450,2552708,2621640,2661105,2588748,2497962,2366354,2121822,1951223,1927417
Germany,Females,75,75-79,From 75 to 79 years,1916080,1891788,1855465,1827852,1827796,1823742,1815775,1792990,1767864,1729821,1773138,1822987,1923334,2041270,2187585,2297800,2380229,2418877,2350988
Germany,Females,80,80-84,From 80 to 84 years,922153,1041539,1201622,1344789,1457978,1504198,1494815,1475031,1461945,1467108,1467528,1453620,1440374,1423039,1395604,1441588,1504935,1595430,1698542
Germany,Females,85,85,85 years or over,1241756,1226347,1171822,1103810,1043732,1066210,1143414,1223608,1286950,1331017,1373446,1392097,1430815,1455792,1481547,1516319,1536589,1549439,1546977
Germany,Males,1,1-4,From 1 to 4 years,2026458,2024180,1998674,1953682,1909808,1874130,1831560,1797836,1780414,1767755,1749452,1739388,1736476,1739311,1748301,1787940,1856293,1928588,1974218
Germany,Males,5,5-9,From 5 to 9 years,2181733,2089367,2060980,2055853,2044529,2039986,2035528,2000521,1949974,1904962,1869921,1821310,1794595,1787151,1789880,1791964,1835790,1857190,1871418
Germany,Males,10,10-14,From 10 to 14 years,2410954,2443624,2417205,2362254,2284044,2203007,2108459,2070893,2058119,2041802,2035044,2022217,1994982,1954479,1922157,1903744,1901968,1893522,1895259
Germany,Males,15,15-19,From 15 to 19 years,2377093,2365174,2381213,2397934,2433437,2455342,2479805,2441856,2379143,2295761,2214032,2083816,2065083,2072210,2075810,2094653,2189470,2187398,2131312
Germany,Males,20,20-24,From 20 to 24 years,2310422,2363656,2417125,2459625,2476210,2480735,2461472,2461417,2468554,2496201,2516653,2472556,2461144,2428561,2385524,2357904,2398568,2395930,2413076
Germany,Males,25,25-29,From 25 to 29 years,2675238,2521890,2423549,2384438,2393041,2410315,2459058,2489938,2518610,2523056,2522868,2430244,2461861,2506631,2579372,2652021,2798715,2787105,2749822
Germany,Males,30,30-34,From 30 to 34 years,3586199,3450664,3301927,3115225,2893463,2696175,2544755,2432230,2384764,2381693,2394924,2358233,2416196,2476511,2525470,2576055,2647069,2676180,2716697
Germany,Males,35,35-39,From 35 to 39 years,3676292,3720605,3741779,3725201,3662829,3562188,3428625,3272559,3084167,2857095,2660706,2416565,2332560,2317349,2350426,2399445,2507280,2557606,2612793
Germany,Males,40,40-44,From 40 to 44 years,3178198,3273269,3370620,3464579,3567781,3642187,3684927,3698745,3678929,3611539,3510685,3250404,3114159,2950007,2764831,2611144,2518808,2428357,2411226
Germany,Males,45,45-49,From 45 to 49 years,2851041,2876207,2926012,2981222,3049904,3133735,3227463,3320552,3411211,3507476,3575913,3524036,3544505,3535035,3485635,3404196,3302545,3162743,2999227
Germany,Males,50,50-54,From 50 to 54 years,2326249,2506392,2633009,2712435,2760122,2785262,2809663,2856845,2910376,2974555,3053638,3079105,3177326,3271359,3376873,3454804,3510827,3526252,3517989
Germany,Males,55,55-59,From 55 to 59 years,2710122,2433614,2243784,2213763,2202638,2243239,2418017,2539626,2616176,2659741,2681496,2649977,2697374,2754472,2825970,2915733,3012491,3104747,3196294
Germany,Males,60,60-64,From 60 to 64 years,2705347,2801342,2848032,2780420,2690628,2554391,2294228,2115567,2088901,2078987,2118460,2244519,2360335,2432556,2477207,2502129,2529258,2573457,2627990
Germany,Males,65,65-69,From 65 to 69 years,1884154,1961226,2072574,2201864,2360756,2474740,2567623,2613746,2552272,2469600,2345401,2071244,1910291,1889153,1883750,1925969,2080322,2186608,2252151
Germany,Males,70,70-74,From 70 to 74 years,1485966,1551108,1584122,1591451,1570172,1628184,1706837,1812346,1933383,2079806,2187216,2245051,2291439,2237524,2166358,2059860,1847371,1703714,1684492
Germany,Males,75,75-79,From 75 to 79 years,934389,955446,982712,1029525,1109999,1183437,1239350,1270286,1281058,1271267,1327478,1378622,1473638,1581779,1710150,1811505,1889669,1930680,1884435
Germany,Males,80,80-84,From 80 to 84 years,377540,432423,503089,567538,615494,641468,663195,690150,730162,791628,844367,867893,893057,903793,902105,955114,1019477,1099541,1186669
Germany,Males,85,85,85 years or over,393381,386349,368270,347870,331159,345106,379396,416053,448079,471359,495352,469420,504926,543095,587104,631277,668202,697500,718497
Germany,Total,1,1-4,From 1 to 4 years,3947634,3943844,3892984,3804521,3724320,3656322,3570858,3504146,3469044,3445172,3409608,3390732,3386586,3392242,3409492,3486411,3613546,3756446,3846778
Germany,Total,5,5-9,From 5 to 9 years,4251603,4073345,4017158,4005842,3984183,3974986,3968520,3900836,3802280,3714997,3647727,3549242,3497326,3482309,3488560,3491478,3571914,3613927,3642216
Germany,Total,10,10-14,From 10 to 14 years,4697777,4760053,4708702,4605217,4453607,4293350,4110494,4036384,4010372,3978937,3965299,3943660,3889094,3808352,3744380,3708834,3695666,3678195,3682765
Germany,Total,15,15-19,From 15 to 19 years,4633105,4612432,4640627,4673436,4742205,4787864,4835789,4762364,4642964,4479630,4317072,4068782,4027946,4038105,4040497,4066788,4189964,4172869,4080567
Germany,Total,20,20-24,From 20 to 24 years,4526392,4644257,4754117,4841023,4879471,4890216,4853808,4848270,4855500,4899839,4934457,4854620,4822077,4754681,4662031,4586328,4587878,4574031,4602514
Germany,Total,25,25-29,From 25 to 29 years,5219556,4933259,4747647,4679405,4703937,4745248,4852077,4919128,4976730,4984192,4978420,4813726,4855407,4923879,5046426,5166826,5387681,5366756,5298080
Germany,Total,30,30-34,From 30 to 34 years,6947660,6699839,6423138,6071967,5656800,5288825,5003176,4790586,4703414,4702670,4731257,4705864,4809954,4915126,4995969,5074081,5167860,5221075,5290252
Germany,Total,35,35-39,From 35 to 39 years,7143979,7222828,7261061,7235376,7123432,6937651,6691142,6397420,6039933,5613543,5244072,4818704,4649446,4612016,4669105,4758616,4951744,5058038,5163210
Germany,Total,40,40-44,From 40 to 44 years,6213687,6399197,6593067,6777003,6976916,7116997,7190003,7211847,7176550,7052899,6864580,6432651,6166630,5844523,5483899,5184279,4990088,4821986,4788357
Germany,Total,45,45-49,From 45 to 49 years,5660794,5704307,5793192,5889832,6012569,6167489,6349005,6532006,6707543,6894046,7023310,6966174,6998760,6978201,6881594,6722424,6523704,6259912,5943287
Germany,Total,50,50-54,From 50 to 54 years,4615244,4978148,5241130,5411345,5520647,5578244,5619568,5701235,5792802,5906471,6053207,6132158,6324080,6505934,6708858,6856652,6954765,6984307,6968045
Germany,Total,55,55-59,From 55 to 59 years,5424896,4875852,4496158,4439326,4417135,4498430,4853457,5107449,5271033,5372216,5423912,5383155,5465592,5563619,5688892,5853132,6038640,6223126,6401516
Germany,Total,60,60-64,From 60 to 64 years,5529896,5718165,5805606,5663568,5476454,5197776,4670024,4303946,4250928,4228731,4307594,4586175,4831570,4989604,5094950,5152977,5202056,5281280,5375053
Germany,Total,65,65-69,From 65 to 69 years,4012918,4156942,4378060,4637124,4962354,5191424,5374399,5459176,5324024,5144557,4880509,4325092,3984744,3940115,3924395,4008894,4331884,4563301,4711694
Germany,Total,70,70-74,From 70 to 74 years,3553035,3603180,3604682,3580311,3511483,3611866,3759730,3971995,4218662,4522256,4739924,4866691,4952544,4826272,4664320,4426214,3969193,3654937,3611909
Germany,Total,75,75-79,From 75 to 79 years,2850469,2847234,2838177,2857377,2937795,3007179,3055125,3063276,3048922,3001088,3100616,3201609,3396972,3623049,3897735,4109305,4269898,4349557,4235423
Germany,Total,80,80-84,From 80 to 84 years,1299693,1473962,1704711,1912327,2073472,2145666,2158010,2165181,2192107,2258736,2311895,2321513,2333431,2326832,2297709,2396702,2524412,2694971,2885211
Germany,Total,85,85,85 years or over,1635137,1612696,1540092,1451680,1374891,1411316,1522810,1639661,1735029,1802376,1868798,1861517,1935741,1998887,2068651,2147596,2204791,2246939,2265474
Greece,Females,1,1-4,From 1 to 4 years,242362,244123,262145,261583,260656,259502,258652,260311,261293,265598,270759,272571,270102,265354,255299,242683,232845,230963,228650
Greece,Females,5,5-9,From 5 to 9 years,251003,248080,270790,266418,265359,263665,263330,262698,262261,261696,260700,260086,261460,261520,264696,268000,268308,266829,264191
Greece,Females,10,10-14,From 10 to 14 years,275016,268018,301326,299140,290608,284597,278240,272092,267752,266749,264759,263925,263139,262093,260840,258709,257255,258946,259623
Greece,Females,15,15-19,From 15 to 19 years,351592,336495,332464,319540,313036,309145,307677,304159,301831,293245,286509,279328,273278,268380,267031,263919,262253,262203,262457
Greece,Females,20,20-24,From 20 to 24 years,401258,402904,391296,389458,383169,372466,358884,345698,331589,324153,318161,313750,307573,302011,291019,282664,274232,269192,265852
Greece,Females,25,25-29,From 25 to 29 years,420744,423686,405092,403685,405048,405019,406420,405172,403075,396474,384094,367501,348927,327808,313894,304486,297884,292302,289043
Greece,Females,30,30-34,From 30 to 34 years,423517,429554,426037,421814,416394,414166,411994,412408,412037,414501,414373,414295,409352,401684,389033,372106,351318,333768,316231
Greece,Females,35,35-39,From 35 to 39 years,379324,384591,392418,401699,411421,420338,426818,429466,426376,422166,420258,417712,415608,411616,410119,406955,404069,398726,393219
Greece,Females,40,40-44,From 40 to 44 years,374084,378645,382065,386300,387620,388028,389665,394982,405099,415881,425172,431569,432298,426217,418849,414970,410599,408224,405328
Greece,Females,45,45-49,From 45 to 49 years,345157,351466,349379,355745,365108,373592,379813,384019,389036,391239,391860,393373,396962,404643,412740,420075,424661,424570,419030
